t,host,operation,status,error,latency
1708883871.9075391,43.0.celestial,set,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.025743961334228516
1708883872.0458863,43.0.celestial,del,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.02563786506652832
1708883872.1839755,43.0.celestial,set,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.02560257911682129
1708883872.3221488,43.0.celestial,set,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.02567911148071289
1708883872.4602203,43.0.celestial,set,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.025733232498168945
1708883872.598578,43.0.celestial,set,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.02516913414001465
1708883872.735493,43.0.celestial,get,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.02667856216430664
1708883872.8746293,43.0.celestial,set,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.02550196647644043
1708883873.0125823,43.0.celestial,del,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.025570392608642578
1708883873.150511,43.0.celestial,del,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.025468826293945312
1708883873.2882073,43.0.celestial,del,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.025417566299438477
1708883873.4262652,43.0.celestial,del,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.025779008865356445
1708883873.564815,43.0.celestial,get,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.025789737701416016
1708883873.7029552,43.0.celestial,set,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.025571823120117188
1708883873.8409111,43.0.celestial,del,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.025467395782470703
1708883873.9788013,43.0.celestial,get,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.025394916534423828
1708883874.116661,43.0.celestial,set,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.02543950080871582
1708883874.2544892,43.0.celestial,del,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.026050806045532227
1708883874.393164,43.0.celestial,del,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.025767803192138672
1708883874.531444,43.0.celestial,set,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.025824308395385742
1708883874.670433,43.0.celestial,del,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.02543354034423828
1708883874.8084066,43.0.celestial,get,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.02600860595703125
1708883874.9471705,43.0.celestial,get,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.025630712509155273
1708883875.0851984,43.0.celestial,get,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.02530503273010254
1708883875.2230737,43.0.celestial,del,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.01561284065246582
1708883875.3416076,43.0.celestial,get,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.016638517379760742
1708883875.4605048,43.0.celestial,del,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.017107725143432617
1708883875.5798612,43.0.celestial,del,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.016465425491333008
1708883875.6992204,43.0.celestial,del,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.016231298446655273
1708883875.8178606,43.0.celestial,del,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.016917943954467773
1708883875.9385138,43.0.celestial,set,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.015433311462402344
1708883876.0564156,43.0.celestial,set,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.01749730110168457
1708883876.1762202,43.0.celestial,set,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.016258955001831055
1708883876.294683,43.0.celestial,get,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.01623821258544922
